0,2.38108,-0.0565427
100.098,1.93502,-0.779033
200.195,1.85963,-0.6471
300.293,2.85855,-0.917249
400.391,2.04182,-0.615687
500.488,1.13714,-0.175911
600.586,2.17375,0.0628252
700.684,1.69628,-1.16227
800.781,1.72769,-0.590557
900.879,2.12978,-0.157063
1000.98,2.24914,-0.74762
1101.07,1.42613,-0.62197
1201.17,2.13606,-0.326691
1301.27,2.36851,-1.1874
1401.37,1.94758,-0.427212
1501.46,1.69628,0.326691
1601.56,2.90253,0.364386
1701.66,1.69,-0.144498
1801.76,1.92874,-0.873271
1901.86,2.29312,-0.62197
2001.95,2.41877,-0.219888
2102.05,1.62717,-0.992639
2202.15,1.85963,-0.873271
2302.25,2.14234,-0.816728
2402.34,2.35595,-0.691078
2502.44,1.5455,-0.973791
2602.54,1.71513,-0.395799
2702.64,2.52557,-0.408364
2802.73,1.80937,-0.157063
2902.83,1.75282,-0.67223
3002.93,2.70149,-1.1497
3103.03,2.00413,-1.01149
3203.13,1.92245,-0.665948
3303.22,2.12349,-0.213606
3403.32,1.92245,-0.766468
3503.42,1.59576,-0.791598
3603.52,1.50781,-0.144498
3703.61,1.44498,-1.21881
3803.71,1.60833,-0.389517
3903.81,1.77167,-0.402082
4003.91,2.38736,-0.207323
4104,2.09208,-1.62089
4204.1,2.49416,-1.30048
4304.2,2.11721,-0.0565427
4404.3,2.28056,-1.36331
4504.39,1.75911,-1.90989
4604.49,1.5455,-0.458624
4704.59,1.82193,-0.904684
4804.69,1.71513,-0.640818
4904.79,1.8345,-1.06803
5004.88,1.68372,-0.609405
5104.98,1.89104,-1.23766
5205.08,1.0429,-1.1874
5305.18,1.46383,-0.232453
5405.27,1.49524,-1.1497
5505.37,1.75911,-1.36959
5605.47,2.26799,-1.23766
5705.57,2.07952,-1.3319
5805.66,1.67743,-0.810446
5905.76,1.43242,-1.06803
6005.86,1.72769,-0.301561
6105.96,1.82821,-0.144498
6206.05,1.50152,-1.05546
6306.15,1.16227,-1.08059
6406.25,1.90989,-0.923531
6506.35,1.45755,-1.49524
6606.45,1.45755,-0.684795
6706.54,1.42613,-1.01149
6806.64,2.16747,-1.33818
6906.74,1.37587,-1.35703
7006.84,1.64602,-0.57171
7106.93,2.21145,-0.251301
7207.03,1.68372,-0.860706
7307.13,1.60204,-1.24394
7407.23,1.67743,-0.936096
7507.32,1.9036,-1.82193
7607.42,1.35703,-1.18111
7707.52,1.47011,-0.992639
7807.62,1.6523,-1.18111
7907.71,1.30676,-1.85334
8007.81,0.866988,-0.74762
8107.91,1.36959,-0.245018
8208.01,1.65859,-0.653382
8308.11,1.48896,-2.02926
8408.2,1.27535,-1.04918
8508.3,1.47639,-1.15598
8608.4,1.51409,-1.77167
8708.5,1.21881,-1.33818
8808.59,1.78424,-0.942379
8908.69,1.30048,-0.910966
9008.79,1.42613,-1.2565
9108.89,2.14234,-0.735055
9208.98,2.19888,-1.53922
9309.08,1.40729,-1.35074
9409.18,1.47011,-1.13714
9509.28,1.07431,-1.47011
9609.38,1.04918,-1.37587
9709.47,0.948661,-1.69
9809.57,1.25022,-1.41357
9909.67,1.85963,-1.52665
10009.8,1.23766,-1.60204
10109.9,1.33818,-1.5455
10210,1.50152,-2.05439
10310.1,1.38844,-2.03554
10410.2,0.961226,-1.08059
10510.3,1.49524,-1.47639
10610.4,1.42613,-1.62717
10710.4,1.1874,-1.36331
10810.5,1.47639,-0.54658
10910.6,1.89104,-1.28164
11010.7,1.38216,-1.67743
11110.8,0.910966,-1.38844
11210.9,1.35074,-0.992639
11311,1.38844,-1.52665
11411.1,1.43242,-1.74654
11511.2,0.835576,-1.04918
11611.3,1.5455,-1.28792
11711.4,1.09944,-1.7968
11811.5,0.835576,-1.24394
11911.6,1.65859,-1.0052
12011.7,1.04918,-1.79052
12111.8,1.0052,-2.25543
12211.9,1.30676,-2.41877
12312,1.69628,-2.17375
12412.1,0.458624,-1.35703
12512.2,0.866988,-1.71513
12612.3,2.16119,-1.70885
12712.4,0.980074,-1.9036
12812.5,0.77275,-1.87847
12912.6,0.892118,-1.48896
13012.7,0.917249,-1.44498
13112.8,0.703643,-1.10572
13212.9,0.577992,-0.320409
13313,0.998921,-1.06803
13413.1,0.540297,-2.00413
13513.2,0.540297,-2.2303
13613.3,1.41985,-0.779033
13713.4,0.829293,-1.87219
13813.5,0.634535,-1.59576
13913.6,1.11829,-1.23766
14013.7,0.929814,-1.68372
14113.8,0.728773,-1.53922
14213.9,0.559145,-1.19368
14314,1.11829,-1.60833
14414.1,0.565427,-2.27427
14514.2,0.879553,-1.96643
14614.3,0.810446,-1.39472
14714.4,1.12457,-1.84706
14814.5,0.414647,-1.97271
14914.6,0.54658,-1.7968
15014.6,0.848141,-1.3319
15114.7,0.332974,-2.10465
15214.8,0.226171,-1.31933
15314.9,1.28792,-1.35703
15415,0.6471,-2.68264
15515.1,0.106803,-2.0481
15615.2,0.584275,-1.12457
15715.3,1.31933,-1.85963
15815.4,0.766468,-2.16119
15915.5,0.0251301,-1.77795
16015.6,0.728773,-1.06175
16115.7,0.77275,-1.84078
16215.8,0.282714,-1.84078
16315.9,0.395799,-1.19996
16416,0.684795,-1.64602
16516.1,0.00628252,-2.02297
16616.2,0.207323,-0.628252
16716.3,0.986356,-1.39472
16816.4,0.854423,-1.60204
16916.5,-0.12565,-0.992639
17016.6,0.628252,-1.60204
17116.7,0.678513,-2.18632
17216.8,0.0251301,-1.78424
17316.9,0.841858,-1.53922
17417,0.653382,-2.09836
17517.1,0.301561,-2.2303
17617.2,0.534015,-1.08059
17717.3,0.615687,-1.46383
17817.4,0.496319,-1.80308
17917.5,0.741338,-1.35074
18017.6,1.08059,-1.11829
18117.7,0.559145,-1.8345
18217.8,0.207323,-1.55807
