0,-0.10052,0.307844
100.098,0.182193,-0.301561
200.195,-0.138216,0
300.293,-0.6471,0.439777
400.391,-0.131933,-0.163346
500.488,-0.0691078,-0.615687
600.586,0.232453,0.0314126
700.684,0.270149,0.188476
800.781,-0.0439777,0.358104
900.879,-0.653382,0.866988
1000.98,0.0565427,0.10052
1101.07,-0.213606,-0.263866
1201.17,-0.0565427,0
1301.27,-0.810446,0.0376952
1401.37,-0.0188476,0.144498
1501.46,-0.251301,0
1601.56,-1.06803,0.301561
1701.66,0.402082,0.552862
1801.76,0.276431,-0.766468
1901.86,-0.804163,-0.188476
2001.95,-0.232453,0.351821
2102.05,-0.332974,-0.640818
2202.15,-0.245018,-0.527732
2302.25,-0.464907,0.0753903
2402.34,0.138216,0.106803
2502.44,-0.213606,-0.452342
2602.54,-0.640818,0.559145
2702.64,-0.590557,0.6471
2802.73,-0.257583,0.0565427
2902.83,-1.11829,-0.0565427
3002.93,-0.791598,-0.226171
3103.03,-0.213606,-0.0502602
3203.13,-0.0753903,0.00628252
3303.22,0.194758,0.00628252
3403.32,0.603122,0.559145
3503.42,-0.282714,0.439777
3603.52,-0.659665,0.182193
3703.61,-0.383234,-0.276431
3803.71,0.106803,-0.0439777
3903.81,-0.194758,-0.0502602
4003.91,-0.477472,0.12565
4104,-0.52145,-0.282714
4204.1,-0.326691,-0.320409
4304.2,-0.12565,0.188476
4404.3,-0.552862,0.458624
4504.39,-0.169628,0.0314126
4604.49,-0.288996,0.301561
4704.59,-0.270149,0.609405
4804.69,0.251301,-0.496319
4904.79,-0.00628252,-0.634535
5004.88,-0.0314126,0.288996
5104.98,0.288996,-0.0314126
5205.08,0.12565,-0.565427
5305.18,-0.364386,-0.904684
5405.27,-0.295279,0.245018
5505.37,0.0314126,-0.245018
5605.47,0.106803,-0.615687
5705.57,-0.452342,0.414647
5805.66,0.320409,0.709925
5905.76,0.584275,-0.0502602
6005.86,-0.0439777,-0.257583
6105.96,-0.150781,0.414647
6206.05,0.376951,0.0816728
6306.15,-0.238736,-0.0753903
6406.25,-0.584275,-0.182193
6506.35,-0.169628,-0.288996
6606.45,-0.0753903,0.301561
6706.54,-0.307844,-0.0816728
6806.64,-0.12565,0.0753903
6906.74,-0.188476,-0.0628252
7006.84,-0.131933,-0.345539
7106.93,-0.238736,-0.0816728
7207.03,-0.69736,0.615687
7307.13,-0.263866,-0.150781
7407.23,-0.420929,-0.62197
7507.32,-0.263866,0.163346
7607.42,-0.829293,0.138216
7707.52,-0.917249,0.219888
7807.62,0.320409,1.13085
7907.71,0.603122,0.251301
8007.81,-0.314126,-0.10052
